Gene	Cancer_Gene	GO_cell.death	GO_cell.differentiation	GO_cell.proliferation	GO_mitototic.cell.cycle	HumanNet.CGS_L1	HumanNet.CGS_L2	InteractNet.CGS_L1	InteractNet.CGS_L2	ReguleNet.DEG_score	DEG_score
THOC7	0	0	0	0	0	0	0	0	24	0.683	0.683
THOP1	0	0	0	0	0	0	0	0	23	0.914	0.914
THPO	0	0	1	1	0	39	228	1	63	0.761	0.761
THRA	0	1	1	0	0	23	174	10	249	4260.76	0.904
THRAP3	1	0	0	0	0	7	139	4	207	0.443	0.443
THRB	0	0	1	0	0	0	0	7	162	1221.99	0.878
THRSP	0	0	0	0	0	1	142	0	0	0.095	0.095
THSD7A	0	0	1	0	0	0	0	0	7	0.533	0.533
THSD7B	0	0	0	0	0	0	0	0	1	0.7	0.7
THTPA	0	0	0	0	0	0	7	0	0	0.658	0.658
THUMPD3	0	0	0	0	0	0	0	0	1	0.876	0.876
THY1	0	0	1	0	0	0	0	1	46	0.895	0.895
THYN1	0	0	0	0	0	0	0	0	15	0.546	0.546
TIA1	0	1	0	0	0	7	174	0	2	0.812	0.812
TIAF1	0	1	0	0	0	8	195	1	19	0.059	0.059
TIAL1	0	1	1	1	0	24	211	0	0	0.853	0.853
TIAM1	0	1	1	0	0	0	0	3	92	0.656	0.656
TIAM2	0	1	0	0	0	0	0	1	45	0.802	0.802
TICAM1	0	1	0	1	0	3	147	0	29	0.407	0.407
TICAM2	0	1	0	0	0	3	147	0	25	0.681	0.681
TICRR	0	0	0	0	1	0	0	0	8	0	0
TIE1	0	0	1	0	0	2	95	1	87	0	0
TIFA	0	0	0	0	0	0	0	0	44	0.128	0.128
TIGD1	0	0	0	0	0	0	0	0	4	0.881	0.881
TIGD4	0	0	0	0	0	0	0	0	4	0.565	0.565
TIGD5	0	0	0	0	0	0	0	0	2	0.904	0.904
TIGD7	0	0	0	0	0	0	0	0	0	0.793	0.793
TIGIT	0	0	0	0	0	0	0	0	1	0.827	0.827
TIMELESS	0	0	0	1	1	2	94	0	33	0.939	0.939
TIMM10	0	0	0	0	0	1	112	0	0	0.917	0.917
TIMM13	0	0	0	0	0	1	112	0	20	0.87	0.87
TIMM16	0	0	0	0	0	0	0	0	0	0.833	0.833
TIMM17A	0	0	0	0	0	0	0	0	9	0.918	0.918
TIMM17B	0	0	0	0	0	0	0	0	5	0.893	0.893
TIMM23	0	0	0	0	0	0	0	0	1	0	0
TIMM23B	0	0	0	0	0	0	0	0	0	0	0
TIMM44	0	0	0	0	0	0	0	0	27	0.847	0.847
TIMM50	0	1	0	0	0	0	18	1	162	0.904	0.904
TIMM8A	0	0	0	0	0	7	174	0	13	0.938	0.938
TIMM8B	0	0	0	0	0	1	112	0	1	0.838	0.838
TIMM9	0	0	0	0	0	1	112	0	0	0.92	0.92
TIMMDC1	0	0	0	0	0	0	0	0	1	0	0
TIMP1	0	1	0	1	0	6	181	0	32	0.837	0.837
TIMP2	0	0	1	1	1	0	0	0	9	0.827	0.827
TIMP3	0	0	0	0	0	0	0	0	2	0.935	0.935
TIMP4	0	0	0	0	0	0	0	0	1	0.136	0.136
TINAG	0	0	0	0	0	5	152	0	0	0.667	0.667
TINAGL1	0	0	0	0	0	0	33	1	94	0.293	0.293
TINCR	0	0	0	0	0	0	0	0	8	0	0
TINF2	0	0	0	1	0	1	39	2	116	0.813	0.813
TIPARP	0	0	1	0	0	0	0	0	0	0.821	0.821
TIPIN	0	0	0	1	1	0	0	0	12	0.917	0.917
TIPRL	0	0	0	0	0	0	0	0	9	0.903	0.903
TIRAP	0	0	1	1	0	0	0	1	165	0.432	0.432
TJAP1	0	0	0	0	0	0	0	0	4	0.467	0.467
TJP1	0	1	1	0	0	0	2	2	95	0.903	0.903
TJP2	0	1	1	0	0	0	0	1	77	0.903	0.903
TJP3	0	0	0	0	1	0	0	0	5	0.593	0.593
TK1	0	0	0	1	0	1	43	11	250	0	0
TK2	0	0	0	0	0	1	43	0	0	0.876	0.876
TKT	0	0	0	0	0	0	0	0	169	0.781	0.781
TKTL1	0	0	0	0	0	0	0	0	0	0.444	0.444
TKTL2	0	0	0	0	0	0	0	0	1	0.648	0.648
TLE1	0	1	0	0	0	27	211	9	197	0.778	0.778
TLE2	0	0	0	0	0	8	160	2	26	0.841	0.841
TLE3	0	0	0	0	0	8	160	0	34	0.871	0.871
TLE4	0	0	0	0	0	0	0	3	91	0.777	0.777
TLE6	0	0	1	0	0	0	0	0	1	0.305	0.305
TLK1	0	0	0	0	0	6	147	2	30	0.902	0.902
TLK2	0	0	0	0	0	5	138	0	11	0.799	0.799
TLL1	0	0	1	0	0	9	182	0	0	0.832	0.832
TLN1	0	0	1	0	0	0	2	6	197	0.86	0.86
TLN2	0	0	0	0	0	0	2	0	1	0.757	0.757
TLR1	0	0	0	0	0	0	0	0	2	0.502	0.502
TLR2	0	1	0	0	0	7	174	2	42	0.883	0.883
TLR3	0	1	1	0	0	0	38	1	19	0.894	0.894
TLR4	0	1	1	1	0	0	0	1	111	0.936	0.936
TLR5	0	0	0	0	0	0	0	1	4	0.69	0.69
TLR6	0	0	0	0	0	0	32	0	0	0.677	0.677
TLR7	0	0	0	0	0	1	30	1	4	0.888	0.888
TLR8	0	0	0	0	0	1	31	0	148	0.932	0.932
TLR9	0	0	0	0	0	0	8	1	85	0.436	0.436
TLX1	1	0	1	1	0	1	1	2	28	0.642	0.642
TLX2	0	0	1	0	0	0	0	0	31	0.606	0.606
TLX3	1	0	1	0	0	1	1	2	59	3008.91	0.815
TM2D1	0	1	0	0	0	0	0	0	4	0.2	0.2
TM4SF1	0	0	0	0	0	0	0	0	17	0.277	0.277
TM4SF19	0	0	0	0	0	0	0	0	14	0.693	0.693
TM4SF4	0	0	0	0	0	16	191	0	4	0.44	0.44
TM4SF5	0	0	0	0	0	1	29	0	0	0.37	0.37
TM6SF1	0	0	0	0	0	0	0	0	3	0	0
TM7SF2	0	0	0	0	0	0	0	0	2	0.223	0.223
TM9SF1	0	0	0	0	0	0	0	0	4	0.659	0.659
TM9SF2	0	0	0	0	0	2	70	1	20	0.277	0.277
TMA16	0	0	0	0	0	0	0	0	26	0	0
TMBIM1	0	1	0	0	0	0	0	0	8	0.783	0.783
TMBIM4	0	1	0	0	0	0	0	0	5	0.845	0.845
TMBIM6	0	1	0	0	0	0	0	2	7	0.752	0.752
TMC5	0	0	0	0	0	0	0	0	2	0.36	0.36
TMC6	0	0	0	0	0	0	0	0	4	0.062	0.062
TMCC1	0	0	0	0	0	0	0	0	4	0.817	0.817
TMCC2	0	0	0	0	0	0	0	0	53	0.486	0.486
TMCO3	0	0	0	0	0	0	0	1	32	0.739	0.739
TMCO6	0	0	0	0	0	0	0	0	9	0.79	0.79
TMCO7	0	0	0	0	0	0	0	0	2	0.077	0.077
TMED1	0	0	0	0	0	4	195	0	39	0.551	0.551
TMED10	0	0	0	0	0	0	0	0	13	0.812	0.812
TMED2	0	0	0	0	0	0	0	1	19	0.93	0.93
TMED3	0	0	0	0	0	0	0	0	1	0.931	0.931
TMED4	0	0	0	0	0	3	147	0	0	0.76	0.76
TMED5	0	0	0	0	0	0	0	0	7	0.781	0.781
TMED7	0	0	0	0	0	0	0	0	0	0.161	0.161
TMED9	0	0	0	0	0	0	0	0	11	0.868	0.868
TMEM100	0	0	1	0	0	0	0	0	12	0	0
TMEM101	0	0	0	0	0	3	147	0	4	0.691	0.691
TMEM102	0	1	0	0	0	0	0	0	17	0.404	0.404
TMEM104	0	0	0	0	0	0	0	0	1	0.109	0.109
TMEM106A	0	0	0	0	0	0	0	0	1	0.506	0.506
TMEM106C	0	0	0	0	0	0	0	0	12	0.907	0.907
TMEM108	0	0	0	0	0	0	0	0	10	0.367	0.367
TMEM11	0	0	0	0	0	0	0	1	20	0.732	0.732
TMEM111	0	0	0	0	0	0	0	0	144	0.749	0.749
TMEM115	0	0	0	1	0	0	0	0	8	0.806	0.806
TMEM120A	0	0	1	0	0	0	0	0	1	0.494	0.494
TMEM120B	0	0	1	0	0	0	0	0	3	0.197	0.197
TMEM123	0	1	0	0	0	0	0	0	7	0.868	0.868
TMEM126B	0	0	0	0	0	0	0	0	3	0.188	0.188
TMEM128	0	0	0	0	0	0	0	1	1	0.724	0.724
TMEM132A	0	0	0	0	0	0	0	0	5	0.937	0.937
TMEM132D	0	0	0	0	0	0	0	0	17	0.562	0.562
TMEM139	0	0	0	0	0	0	0	0	2	0	0
TMEM140	0	0	0	0	0	0	0	0	4	0.899	0.899
TMEM147	0	0	0	0	0	0	0	1	3	0.888	0.888
TMEM14A	0	0	0	0	0	0	0	0	5	0.904	0.904
TMEM14B	0	0	0	0	0	0	0	0	25	0.781	0.781
TMEM14C	0	0	0	0	0	0	0	0	12	0.181	0.181
TMEM150A	0	0	0	0	0	0	0	0	13	0.212	0.212
TMEM159	0	0	0	0	0	0	0	0	0	0.914	0.914
TMEM160	0	0	0	0	0	0	0	0	12	0.423	0.423
TMEM161A	0	1	0	0	0	0	0	0	7	0.857	0.857
TMEM165	0	0	0	0	0	0	0	1	10	0.775	0.775
TMEM171	0	0	0	0	0	0	0	0	1	0.859	0.859
TMEM173	0	1	0	0	0	0	0	1	151	0.902	0.902
TMEM174	0	0	0	0	0	0	0	0	7	0.141	0.141
TMEM176A	0	0	1	0	0	0	0	0	6	0.651	0.651
TMEM176B	0	0	1	0	0	8	160	0	0	0.66	0.66
TMEM182	0	0	0	0	0	0	0	0	1	0	0
TMEM183A	0	0	0	0	0	0	0	0	2	0.909	0.909
TMEM184A	0	0	0	0	0	0	0	0	5	0.932	0.932
TMEM184C	0	0	0	0	0	0	0	0	4	0.541	0.541
TMEM186	0	0	0	0	0	0	0	0	4	0.917	0.917
TMEM189	0	0	0	0	0	0	0	0	11	0.885	0.885
TMEM189-UBE2V1	0	0	0	0	0	37	230	0	0	0.717	0.717
TMEM19	0	0	0	0	0	0	0	0	3	0.532	0.532
TMEM190	0	0	1	0	0	0	0	0	0	0.873	0.873
TMEM199	0	0	0	0	0	0	0	0	2	0.828	0.828
TMEM203	0	0	0	0	0	0	0	0	5	0.812	0.812
TMEM213	0	0	0	0	0	0	0	0	18	0.88	0.88
TMEM214	0	1	0	0	0	0	0	0	1	0.835	0.835
TMEM216	0	0	0	0	0	0	0	0	4	0.921	0.921
TMEM218	0	0	0	0	0	0	0	1	19	0.354	0.354
TMEM22	0	0	0	0	0	0	0	0	0	0.645	0.645
TMEM222	0	0	0	0	0	0	0	0	6	0.683	0.683
TMEM230	0	0	0	0	0	0	0	0	3	0	0
TMEM231	0	0	0	0	0	0	0	0	16	0.856	0.856
TMEM234	0	0	0	0	0	0	0	1	3	0	0
TMEM237	0	0	0	0	0	0	0	0	1	0	0
TMEM239	0	0	0	0	0	0	0	0	13	0	0
TMEM241	0	0	0	0	0	0	0	0	18	0	0
TMEM242	0	0	0	0	0	0	0	0	0	0	0
TMEM248	0	0	0	0	0	0	0	0	9	0	0
TMEM25	0	0	0	0	0	0	0	0	31	0.26	0.26
TMEM27	0	0	0	0	0	0	0	0	0	0.199	0.199
TMEM31	0	0	0	0	0	0	0	0	14	0.306	0.306
TMEM33	0	0	0	0	0	0	0	0	147	0.847	0.847
TMEM37	0	0	0	0	0	0	0	0	14	0.792	0.792
TMEM38B	0	0	0	0	0	0	0	0	144	0.829	0.829
TMEM39B	0	0	0	0	0	0	0	0	144	0.75	0.75
TMEM41A	0	0	0	0	0	0	0	0	10	0.903	0.903
TMEM43	0	0	0	0	0	0	0	0	12	0.755	0.755
TMEM44	0	0	0	0	0	0	0	0	23	0.773	0.773
TMEM45B	0	0	0	0	0	0	0	0	3	0.773	0.773
TMEM49	0	0	0	0	0	0	0	0	144	0.895	0.895
TMEM5	0	0	0	0	0	0	0	0	0	0.908	0.908
TMEM50A	0	0	0	0	0	0	0	0	3	0.439	0.439
TMEM51	0	0	0	0	0	0	0	0	3	0.807	0.807
TMEM54	0	0	0	0	0	0	0	0	11	0.914	0.914
TMEM55A	0	0	0	0	0	0	0	0	2	0.549	0.549
TMEM57	0	0	0	0	0	0	0	0	11	0.137	0.137
TMEM59	0	0	0	0	0	0	0	0	5	0.701	0.701
TMEM62	0	0	0	0	0	0	0	0	28	0.743	0.743
TMEM63B	0	0	0	0	0	0	0	0	12	0.836	0.836
TMEM66	0	0	0	0	0	0	0	0	2	0.901	0.901
TMEM70	0	0	0	0	0	0	0	0	2	0.555	0.555
TMEM74	0	0	0	0	0	0	0	0	1	0.825	0.825
TMEM74B	0	0	0	0	0	0	0	1	27	0	0
TMEM79	0	1	1	0	0	0	0	0	4	0.885	0.885
TMEM86B	0	0	0	0	0	0	0	0	0	0.594	0.594
TMEM8A	0	0	0	0	0	0	0	1	18	0.666	0.666
TMEM8B	0	0	0	0	1	0	33	0	4	0.804	0.804
TMEM9	0	0	0	0	0	0	0	0	0	0.742	0.742
TMEM93	0	0	0	0	0	0	0	0	3	0.76	0.76
TMEM98	0	0	0	0	0	0	0	0	4	0.424	0.424
TMEM9B	0	0	0	0	0	3	147	0	5	0.891	0.891
TMF1	0	1	1	0	0	40	214	1	87	0.743	0.743
TMOD1	0	0	1	0	0	0	0	0	2	0	0
TMOD2	0	0	1	0	0	7	174	0	0	0.871	0.871
TMOD3	0	0	1	0	1	0	0	0	18	0.769	0.769
TMOD4	0	0	1	0	0	0	65	0	2	0.624	0.624
TMPO	0	0	0	0	0	0	0	4	228	0.908	0.908
TMPRSS11A	0	0	0	0	0	0	0	0	4	0.689	0.689
TMPRSS11D	0	0	0	0	0	1	37	0	0	0.817	0.817
TMPRSS13	0	0	0	0	0	0	0	1	9	0.906	0.906
TMPRSS3	0	0	0	0	0	0	0	0	24	0.045	0.045
TMPRSS4	0	0	0	0	0	0	0	0	15	0.921	0.921
TMPRSS6	0	0	0	0	0	3	134	0	0	0.644	0.644
TMSB10	0	0	0	0	0	0	0	1	30	0.84	0.84
TMSB4X	0	0	0	0	0	0	0	3	143	0	0
TMSB4XP1	0	0	0	0	0	0	0	0	2	0	0
TMSB4XP2	0	0	0	0	0	0	0	0	2	0	0
TMSB4XP6	0	0	0	0	0	0	0	1	17	0	0
TMSB4Y	0	0	1	0	0	0	20	2	46	0.364	0.364
TMSL4	0	0	0	0	0	0	0	0	9	0	0
TMSL6	0	0	0	0	0	0	0	1	17	0	0
TMTC3	0	0	1	0	0	0	0	0	2	0.923	0.923
TMUB2	0	0	0	0	0	0	0	0	14	0.52	0.52
TMX1	0	0	0	0	0	8	196	1	39	0.894	0.894
TMX2	0	0	0	0	0	0	0	0	11	0.808	0.808
TMX3	0	0	0	0	0	0	0	0	11	0.177	0.177
TNC	0	0	1	1	0	5	152	0	9	0.893	0.893
TNF	0	1	1	1	0	35	236	1	186	0.081	0.081
TNFAIP1	0	1	0	0	0	0	0	1	71	0.724	0.724
TNFAIP3	1	1	0	1	0	1	2	3	202	0.769	0.769
TNFAIP6	0	0	0	0	0	6	209	0	0	0.707	0.707
TNFAIP8	0	1	0	0	0	8	195	0	20	0.536	0.536
TNFAIP8L1	0	0	0	0	0	0	0	0	9	0.601	0.601
TNFRSF10A	0	1	0	0	0	0	0	3	162	0.773	0.773
TNFRSF10B	0	1	0	0	0	13	178	5	174	0.021	0.021
TNFRSF10C	0	1	0	0	0	0	0	0	16	0.698	0.698
TNFRSF10D	0	1	0	0	0	8	195	0	20	0.835	0.835
TNFRSF11A	0	1	1	1	0	8	213	0	29	0.83	0.83
TNFRSF11B	0	1	0	0	0	9	182	0	5	0.069	0.069
TNFRSF12A	0	1	1	0	0	25	223	0	19	0.421	0.421
TNFRSF13B	0	0	1	1	0	13	178	0	30	0.258	0.258
TNFRSF13C	0	0	0	1	0	0	0	0	5	0.408	0.408
TNFRSF14	1	1	0	1	0	19	206	1	110	0.861	0.861
TNFRSF17	1	0	0	1	0	39	228	1	17	0.737	0.737
TNFRSF18	0	1	0	0	0	8	195	0	17	0.896	0.896
TNFRSF1A	0	1	0	0	0	0	0	10	244	0.036	0.036
TNFRSF1B	0	1	0	0	0	0	0	1	169	0.879	0.879
TNFRSF21	0	1	1	1	0	0	0	1	11	0.94	0.94
TNFRSF25	0	1	0	0	0	13	185	0	6	0.831	0.831
TNFRSF4	0	1	0	1	0	10	181	0	19	0.118	0.118
TNFRSF6B	0	1	0	0	0	0	0	0	18	0.779	0.779
TNFRSF8	0	1	0	1	0	15	191	1	34	0.434	0.434
TNFRSF9	0	1	0	1	0	21	207	0	17	0.772	0.772
TNFSF10	0	1	0	0	0	11	209	1	20	0.433	0.433
TNFSF11	0	0	1	1	0	0	0	1	95	0.81	0.81
TNFSF12	0	1	1	1	0	0	0	1	8	0	0
TNFSF12-TNFSF13	0	0	0	0	0	14	213	0	0	0.937	0.937
TNFSF13	0	0	0	1	0	0	0	3	27	0	0
TNFSF13B	0	0	0	1	0	32	217	1	4	0.53	0.53
TNFSF14	0	1	1	1	0	7	175	1	17	0.844	0.844
TNFSF15	0	1	0	0	0	16	203	0	0	0.339	0.339
TNFSF18	0	1	0	1	0	11	216	0	0	0.567	0.567
TNFSF4	0	0	1	1	0	6	181	0	0	0.855	0.855
TNFSF8	0	1	1	1	0	37	226	0	1	0.237	0.237
TNFSF9	0	1	1	1	0	34	233	0	16	0.388	0.388
TNIK	0	1	1	0	1	2	171	4	102	0.883	0.883
TNIP1	0	0	0	0	0	8	166	2	144	0.48	0.48
TNIP2	0	1	0	0	0	0	0	5	213	0.537	0.537
TNIP3	0	0	0	0	0	0	0	1	45	0.609	0.609
TNK1	0	0	1	1	0	2	81	1	55	0.824	0.824
TNK2	0	0	1	1	0	0	56	3	221	0.808	0.808
TNKS	0	0	0	0	1	0	0	4	45	0.568	0.568
TNKS1BP1	0	0	0	0	0	0	0	0	5	0.032	0.032
TNKS2	0	0	0	0	0	0	0	1	63	0.233	0.233
TNMD	0	0	1	1	0	0	0	0	0	0.265	0.265
TNN	0	0	1	0	0	0	0	0	2	0.289	0.289
TNNC1	0	0	0	0	0	0	8	0	157	0	0
TNNC2	0	0	0	0	0	0	8	0	0	0.494	0.494
TNNI1	0	0	0	0	0	0	0	0	153	0.905	0.905
TNNI2	0	0	0	0	0	0	0	0	13	0.938	0.938
TNNI3	0	0	1	0	0	1	122	0	19	0.848	0.848
TNNI3K	0	0	0	0	0	0	0	0	16	0.722	0.722
TNNT1	0	0	0	0	0	0	8	4	176	0.879	0.879
TNNT2	0	0	1	0	0	0	22	0	162	0.38	0.38
TNNT3	0	0	0	0	0	0	0	0	19	0.207	0.207
TNP1	0	0	1	0	0	4	116	1	48	0.39	0.39
TNP2	0	0	1	0	0	0	0	0	45	0.079	0.079
TNPO1	0	0	0	0	0	2	63	2	197	0.866	0.866
TNPO2	0	0	0	0	0	0	0	1	44	0.797	0.797
TNPO3	0	0	0	0	0	0	0	0	3	0.865	0.865
TNR	0	0	1	0	0	0	0	0	24	0.847	0.847
TNRC17	0	0	0	0	0	0	0	0	0	0	0
TNRC6A	0	0	0	0	0	0	0	0	167	0.376	0.376
TNRC6B	0	0	0	0	0	0	0	0	151	0.443	0.443
TNRC6C	0	0	0	0	0	0	0	0	3	0.706	0.706
TNS1	0	0	0	0	0	0	0	3	74	0	0
TNS3	0	0	0	1	0	0	0	3	44	0.908	0.908
TNS4	0	1	0	0	0	0	0	3	78	0.919	0.919
TNXB	0	0	0	0	0	0	0	0	7	0.931	0.931
TOB1	0	0	1	1	0	15	191	3	208	0.63	0.63
TOB2	0	0	1	1	0	27	226	0	4	0.829	0.829
TOE1	0	0	0	0	0	0	0	2	74	0.123	0.123
TOLLIP	0	0	1	0	0	4	197	1	187	0.578	0.578
TOM1	0	0	0	0	0	0	33	1	158	0.593	0.593
TOM1L1	0	0	0	0	1	0	0	0	85	0.893	0.893
TOM1L2	0	0	0	0	1	0	0	0	21	0.932	0.932
TOMM20	0	0	0	0	0	0	0	2	45	0.884	0.884
TOMM22	0	0	0	0	0	0	0	0	146	0.909	0.909
TOMM34	0	0	0	0	0	0	0	1	45	0.841	0.841
TOMM40	0	0	0	0	0	0	0	0	1	0.929	0.929
TOMM40L	0	0	0	0	0	0	0	0	1	0.767	0.767
TOMM7	0	0	0	0	0	0	0	0	3	0.018	0.018
TOMM70A	0	0	0	0	0	0	0	0	151	0.929	0.929
TONSL	0	0	0	0	0	0	0	2	68	0	0
TOP1	1	1	0	0	0	1	1	12	237	0.7	0.7
TOP2A	0	1	1	0	1	2	94	7	259	0.935	0.935
TOP2B	0	0	1	0	1	0	0	3	158	0.115	0.115
TOP3A	0	0	0	0	0	1	87	3	31	0.757	0.757
TOP3B	0	0	0	0	0	1	76	1	32	0.811	0.811
TOPBP1	0	0	0	0	0	7	138	8	113	0.904	0.904
TOPORS	0	1	1	1	0	3	79	7	150	1332.7	0.055
TOR1A	0	0	1	0	0	1	107	1	34	0.649	0.649
TOR1AIP1	0	0	0	0	0	0	0	1	32	0.781	0.781
TOR1AIP2	0	0	0	0	0	0	0	0	31	0.604	0.604
TOR1B	0	0	0	0	0	0	20	0	19	0.623	0.623
TOX	0	0	0	0	0	0	0	0	4	0.887	0.887
TOX4	0	0	0	0	0	0	0	1	89	0.251	0.251
TP53	1	1	1	1	1	64	243	44	378	1340.35	0.837
TP53AIP1	0	1	0	0	0	5	185	1	6	0.808	0.808
TP53BP1	0	0	0	0	0	0	0	8	190	0.803	0.803
TP53BP2	0	1	0	0	0	7	178	3	203	0.675	0.675
TP53I11	0	0	0	1	0	15	201	0	11	0.696	0.696
TP53I3	0	0	0	0	0	0	0	0	31	0.427	0.427
TP53INP1	0	1	0	1	0	0	0	1	49	0.709	0.709
TP53INP2	0	0	1	0	0	0	0	0	2	0.739	0.739
TP53RK	0	0	0	0	0	0	0	2	83	0.446	0.446
TP63	0	1	1	1	1	14	213	3	198	4387.35	0.872
TP73	0	1	1	1	1	8	71	10	276	3129.37	0.806
TPBG	0	0	0	0	0	0	0	0	2	0.937	0.937
TPCN1	0	0	0	0	0	0	0	0	0	0.775	0.775
TPCN2	0	0	0	0	0	0	0	0	0	0.393	0.393
TPD52	0	0	1	0	0	9	165	0	5	0.909	0.909
TPD52L1	0	1	0	0	1	10	184	1	88	0.853	0.853
TPD52L2	0	0	0	1	0	0	0	0	7	0.873	0.873
TPD52L3	0	0	0	0	0	0	0	0	3	0.339	0.339
TPGS2	0	0	0	0	0	0	0	1	14	0	0
TPH1	0	0	1	0	0	0	0	0	19	0.241	0.241
TPI1	0	0	0	0	0	0	0	2	204	0.94	0.94
TPM1	0	0	1	0	0	7	164	3	83	0.657	0.657
TPM2	0	0	0	0	0	0	0	0	13	0.231	0.231
TPM3	1	0	0	0	0	7	163	4	73	0.762	0.762
TPM4	1	0	1	0	0	7	163	1	22	0.291	0.291
TPMT	0	0	0	0	0	1	43	0	0	0.849	0.849
TPP1	0	0	1	0	0	11	203	0	1	0.81	0.81
TPP2	0	0	0	0	0	3	127	0	2	0.524	0.524
TPPP	0	0	1	0	0	0	0	0	11	0.926	0.926
TPR	1	0	0	0	1	1	3	4	75	0.784	0.784
TPRA1	0	0	0	0	0	2	146	0	0	0.615	0.615
TPRKB	0	0	0	0	0	0	0	1	15	0.918	0.918
TPRN	0	0	0	0	0	0	0	0	27	0.726	0.726
TPSAB1	0	0	0	0	0	4	148	1	42	0.914	0.914
TPSB2	0	0	0	0	0	0	0	1	42	0.928	0.928
TPST1	0	0	0	0	0	2	187	0	0	0.856	0.856
TPST2	0	0	0	0	0	0	2	0	0	0.557	0.557
TPT1	0	1	1	0	0	8	195	4	81	0.821	0.821
TPTE	0	0	0	0	0	0	0	0	0	0.634	0.634
TPX2	0	1	0	1	1	28	218	1	109	0.932	0.932
TRA2A	0	0	0	0	0	0	14	0	36	0.087	0.087
TRA2B	0	0	0	0	0	0	14	2	63	0.832	0.832
TRA@	1	0	0	0	0	1	1	4	31	0	0
TRABD	0	0	0	0	0	0	0	0	145	0.889	0.889
TRAC	0	0	0	0	0	0	0	0	1	0	0
TRADD	0	1	0	0	0	7	174	4	78	0.599	0.599
TRAF1	0	1	0	0	0	14	171	10	244	0.563	0.563
TRAF2	0	1	0	0	0	15	174	12	290	0.875	0.875
TRAF3	0	1	0	0	0	7	174	5	205	0.881	0.881
TRAF3IP1	0	0	0	0	0	0	0	0	63	0.523	0.523
TRAF3IP2	0	1	0	0	0	0	0	0	185	0.707	0.707
TRAF3IP3	0	0	0	0	0	0	0	2	71	0.451	0.451
TRAF4	0	1	0	0	0	0	0	2	138	0.923	0.923
TRAF5	0	1	0	1	0	0	0	3	93	0.79	0.79
TRAF6	0	1	1	1	0	2	92	11	258	0.814	0.814
TRAF7	1	1	0	0	0	10	141	1	20	0	0
TRAFD1	0	0	0	0	0	0	0	0	149	0.146	0.146
TRAIP	0	1	0	1	0	33	223	3	192	0.939	0.939
TRAK1	0	0	0	0	0	0	0	0	16	0.6	0.6
TRAK2	0	0	0	0	0	0	0	0	0	0.932	0.932
TRAM1	0	0	0	0	0	0	6	0	47	0.642	0.642
TRAM1L1	0	0	0	0	0	0	0	0	3	0.494	0.494
TRAP1	0	1	0	0	0	0	0	4	188	0.936	0.936
TRAPPC1	0	0	0	0	0	0	0	0	0	0.61	0.61
TRAPPC10	0	0	0	0	0	0	7	0	1	0.483	0.483
TRAPPC11	0	0	0	0	0	0	0	0	1	0	0
TRAPPC12	0	0	0	0	0	0	0	0	3	0	0
TRAPPC2	0	0	0	0	0	26	222	0	16	0.734	0.734
TRAPPC2L	0	0	0	0	0	0	0	1	37	0.01	0.01
TRAPPC2P1	0	0	0	0	0	0	0	0	4	0.608	0.608
TRAPPC3	0	0	0	0	0	0	0	0	13	0.74	0.74
TRAPPC4	0	0	1	0	0	0	0	0	8	0.434	0.434
TRAPPC5	0	0	0	0	0	0	0	0	7	0.367	0.367
TRAPPC6A	0	0	0	0	0	0	0	0	18	0.655	0.655
TRAPPC6B	0	0	0	0	0	0	0	0	0	0.312	0.312
TRAPPC8	0	0	0	0	0	0	0	0	0	0	0
TRAPPC9	0	0	1	0	0	0	0	0	0	0.632	0.632
TRAT1	0	0	0	0	0	2	125	2	87	0.668	0.668
TRB@	1	0	0	0	0	1	1	2	11	0	0
TRBV2	0	0	0	0	0	0	0	0	19	0	0
TRDMT1	0	0	0	0	0	0	0	0	40	0.821	0.821
TRDN	0	0	0	0	0	0	65	0	1	0.804	0.804
TREM1	0	0	0	0	0	8	181	0	0	0.92	0.92
TREM2	0	0	1	0	0	3	149	0	0	0.86	0.86
TREML1	0	0	0	0	0	0	0	1	25	0.891	0.891
TRERF1	0	0	0	0	0	2	99	2	84	0.827	0.827
TREX1	0	0	0	0	0	0	0	1	11	0.739	0.739
TREX2	0	0	0	0	0	0	0	0	15	0.814	0.814
TRH	0	0	0	0	0	4	195	0	0	0.546	0.546
TRHDE	0	0	0	0	0	4	195	0	0	0.94	0.94
TRHR	0	0	0	0	0	1	147	0	6	0.416	0.416
TRIAP1	0	1	0	0	1	8	195	0	0	0.859	0.859
TRIB1	0	0	1	1	0	26	215	0	1	0.845	0.845
TRIB2	0	0	1	0	0	0	0	0	14	0.398	0.398
TRIB3	0	1	1	0	0	0	26	2	215	0.854	0.854
TRIM10	0	0	1	0	0	0	0	0	39	0.766	0.766
TRIM11	0	0	1	0	0	0	0	1	33	0.914	0.914
TRIM13	0	1	0	0	0	12	190	2	168	0.656	0.656
TRIM15	0	0	1	0	0	1	15	0	36	0.819	0.819
TRIM16	0	0	1	0	0	0	0	1	30	0.85	0.85
TRIM17	0	0	0	0	0	0	0	0	169	0.852	0.852
TRIM2	0	1	0	0	0	0	0	0	61	0.889	0.889
TRIM21	0	0	0	0	0	0	0	6	237	0.869	0.869
TRIM22	0	0	0	0	0	29	225	2	163	0.921	0.921
TRIM23	0	0	0	0	0	5	89	6	163	0.619	0.619
