Target_Cancer_Gene	Target_GO_cell.death	Target_GO_cell.differentiation	Target_GO_cell.proliferation	Target_GO_mitototic.cell.cycle	Target_HumanNet.CGS_L1	Target_HumanNet.CGS_L2	Target_InteractNet.CGS_L1	Target_InteractNet.CGS_L2	Target_ReguleNet.DEG_score	Target_DEG_score	TF_Cancer_Gene	TF_GO_cell.death	TF_GO_cell.differentiation	TF_GO_cell.proliferation	TF_GO_mitototic.cell.cycle	TF_HumanNet.CGS_L1	TF_HumanNet.CGS_L2	TF_InteractNet.CGS_L1	TF_InteractNet.CGS_L2	TF_ReguleNet.DEG_score	TF_DEG_score	diff_Pval	avg_Pval	TF_sign	Dnase	H3K27ac	H3K27me3	H3K36me3	H3K4me1	H3K4me2	H3K4me3	H3K79me2	H3K9ac	H3K9me3	H4K20me1	Dist_GWAS_2D	Early.to.late_Rate	PhastCons	0
0	0	0	0	0	0	0	0	151	0.902	0.902	0	0	0	0	0	0	0	1	35	3059.6	0.869	0	3.82e-06	0	61	17.0336875	0	0	0	9.9902645	84.30845157	0	20.749228	0	0	3164378	8.83333	1	0
0	0	0	0	0	0	19	0	1	0.86	0.86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.89370775	0	16.21526882	30.0228707	15.0645795	21.18049676	27.57587918	12.950146	0	0	3726485	22.6667	0	0
0	1	0	1	0	0	22	0	13	0.813	0.813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4045283	27.3333	0	0
0	1	1	0	0	0	0	0	24	0.888	0.888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.30983051	0	0	0	0	0	0	4238782	22.6667	0	0
0	0	0	0	0	9	182	0	17	0.888	0.888	0	0	0	0	0	0	0	1	63	14.59	0.113	5.05948	2.52974	1	0	0	11.40222222	0	0	0	0	0	0	0	0	3831344	17.6	0.143	0
0	0	0	0	0	0	0	2	64	0.897	0.897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.442204	0	24.21181495	10.62818182	11.393812	67.5428938	49.616	29.820169	0	0	1041327	26.6667	0	0
0	0	0	0	0	0	0	0	0	475.982	0.82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.56498975	0	20.46207547	14.10176	11.387648	76.00264371	29.43543046	22.148046	23.47175258	0	1496394	29.5	0.005	0
0	0	0	0	0	0	50	0	4	0.833	0.833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.934528	0	23.50606061	18.03737705	12.6378425	49.46451	14.55817185	19.454063	0	16.41887179	1734241	27.6667	0.003	0
0	0	0	0	1	0	0	9	186	0.206	0.206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.9514855	0	0	13.46849315	10.648119	41.36819283	0	19.646741	0	0	2013168	22	0	0
0	1	0	0	0	2	129	0	25	0.291	0.291	0	1	1	1	0	19	201	41	296	4859.97	0.911	0.97546	6.85426	-1	0	9.41843025	0	0	28.30038961	10.486486	5.9486448	0	15.776013	0	0	2738810	21	0.006	0
0	0	0	0	0	2	52	0	2	0.936	0.936	0	0	0	0	0	0	0	0	0	0	0	5.50585	2.75292	1	0	9.41843025	0	0	28.30038961	11.3194905	58.68925212	0	15.776013	0	0	2746858	21	0	0
0	0	0	0	0	0	0	0	2	0.894	0.894	0	0	0	0	0	0	0	0	8	4724.68	0.836	0.4284	5.4375	1	16	7.529997333	0	0	0	12.7151045	38.74076425	0	11.481128	0	0	3908823	26	0.003	0
0	0	1	0	0	0	47	1	13	0.851	0.851	0	0	0	0	0	0	0	0	0	0	0	5.39469	2.69734	-1	0	8.350164687	0	14.12495146	42.06063966	8.8939469	7.711103217	23.72718885	4.473095	0	0	1080244	5.85714	0.002	0
0	0	0	0	0	21	203	0	4	0.721	0.721	0	0	0	0	0	0	0	0	4	2429.2	0.457	0.1355	6.16957	1	0	31.9635455	0	15.82069884	54.82266667	9.501933111	13.70505467	0	17.002669	0	0	1996757	23.25	0.982	0
0	0	0	0	0	0	0	0	26	0.914	0.914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.0975655	0	31.14022917	36.50025895	8.3970592	8.34593875	15.91149105	7.331525	0	0	1573810	30	0.009	0
0	0	0	0	0	1	86	1	48	0.46	0.46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23.01113043	0	0	10.039912	12.80686614	0	0	0	0	2679686	0.0519481	0	0
0	0	0	0	0	0	0	2	96	0.596	0.596	0	0	0	0	0	0	0	0	16	4667.55	0.68	5.86646	2.93323	-1	16	17.670875	0	0	0	11.1879835	71.797729	0	27.273321	0	0	2570353	0.809524	0	0
0	0	1	0	0	0	0	4	147	0.234	0.234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.794409	0	17.7106055	20.23740891	12.82695	90.7778842	46.23610073	23.380815	0	13.46503597	2204108	22.75	0	0
1	1	1	1	0	18	203	3	16	0.916	0.916	0	0	0	0	0	0	0	0	13	4226.27	0.733	5.52578	2.76289	1	0	0	11.08151899	0	0	8.5307235	0	0	0	0	0	2035574	8.55556	0.042	0
0	1	0	0	1	0	0	0	37	0.902	0.902	0	0	0	0	0	0	0	0	0	0	0	7.59176	3.79588	-1	0	9.3820185	0	0	36.46772093	12.0087055	7.411676	0	0	0	0	976544	45.5	0	0
0	0	0	0	0	7	163	1	51	0.324	0.324	0	0	0	0	0	0	0	0	14	2.469	0.649	5.23359	2.6168	-1	0	0	0	0	12.0635461	0	0	0	0	0	0	3866123	31	0.011	0
0	0	0	0	0	7	163	1	51	0.324	0.324	0	0	0	0	0	0	0	0	31	4932.72	0.241	5.64397	2.82199	1	90	17.51899425	0	0	0	7.1566445	74.721779	52.55897436	26.758485	0	0	4507673	9.4	0.001	0
0	0	0	0	0	7	183	1	7	0.629	0.629	0	0	1	0	0	0	0	0	16	8.032	0.458	5.64782	2.82391	-1	0	0	0	0	0	0	0	0	0	0	0	3064886	20.75	0.011	0
0	0	0	0	0	0	0	1	73	0.317	0.317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.5222549	0	0	0	0	0	0	0	0	2675066	41.5	0	0
0	0	0	0	0	0	0	1	5	0.644	0.644	0	0	0	0	0	0	0	0	4	4905.63	0.15	6.16052	3.08026	-1	0	0	0	0	0	0	0	0	0	0	0	2562204	19.75	0.001	0
0	0	0	0	0	0	0	0	0	0.893	0.893	0	0	0	0	0	0	0	1	56	1078.84	0.796	5.17849	2.58925	-1	0	10.80933	0	0	25.68316109	0	0	0	8.191914	0	0	312346	16.6667	0.319	0
0	0	0	0	0	0	0	0	26	0.913	0.913	0	0	0	0	0	0	0	0	4	4905.63	0.15	6.2321	3.11605	1	0	11.606199	0	0	0	15.601159	92.6417698	0	14.957901	0	0	922164	1.66667	0.99	0
0	0	0	0	0	0	0	1	176	0.13	0.13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.11086614	0	0	0	0	0	0	0	493733	0.354839	0	0
0	0	0	0	0	0	0	1	176	0.13	0.13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.11086614	0	0	0	0	0	0	0	492679	0.354839	0	0
0	0	0	0	0	0	0	0	53	0.853	0.853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.34733945	11.573847	57.32759356	16.69736842	0	0	0	4318918	1.30769	0	0
0	0	0	0	0	0	16	0	31	0	0	0	0	0	0	0	0	0	0	14	2673.9	0.857	5.3851	2.69255	1	0	6.139265	10.76345679	0	0	16.437617	59.445893	0	13.110993	0	0	4587099	30	0	0
0	0	0	0	0	0	0	0	53	0.853	0.853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.8385925	0	0	0	9.624365	65.16615017	14.46769231	27.847091	0	0	4427951	11.6667	0.005	0
0	0	0	0	0	2	70	0	2	0.587	0.587	0	1	1	1	0	23	207	0	19	2941.72	0.829	0.33609	5.83764	-1	172	11.031545	0	0	0	9.19211	61.4674236	0	14.101314	0	0	2546415	17.25	0	0
0	1	0	0	0	0	58	0	72	0.91	0.91	0	0	0	0	0	15	197	0	49	5228.52	0.215	0	9.86e-06	0	46	9.148145857	0	0	28.39324444	10.6651165	20.28844886	0	9.27371	0	0	2325583	76	0.906	0
0	0	0	0	0	0	0	0	18	0.838	0.838	0	1	0	0	0	0	0	1	76	2544.51	0.182	0.09965	5.3704	-1	60	14.5564715	0	0	0	10.2272945	66.7223704	0	22.60134	0	0	1785186	1.81818	0	0
0	0	0	0	0	0	0	0	2	0.424	0.424	0	0	0	0	0	0	0	0	0	0	0	5.08778	2.54389	-1	0	0	0	17.78747774	10.18352941	0	0	0	0	0	0	3505420	2.63636	0.511	0
0	0	0	0	0	0	0	0	2	0.424	0.424	0	0	0	0	0	0	0	0	0	0	0	7.20551	3.60276	-1	16	0	0	0	0	0	0	0	0	0	0	4046270	0.113208	0.001	0
0	0	1	0	1	0	0	4	114	0.008	0.008	0	1	0	1	0	6	181	0	0	5246.9	0.709	5.4908	2.7454	-1	16	0	11.54535385	0	14.41173913	4.778243	0	0	0	0	0	1756438	5.375	0	0
0	0	0	0	0	0	0	0	0	0.671	0.671	0	0	0	0	0	0	0	1	5	19.177	0.062	5.07883	2.53941	1	0	0	0	0	0	0	0	0	0	0	0	773904	26.6667	0	0
0	1	0	1	0	4	128	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	5.00612	2.50306	-1	0	0	0	0	12.86065116	0	5.661396375	0	0	0	0	446687	19.25	0	0
0	0	0	0	0	0	5	0	14	0.939	0.939	0	1	1	1	0	12	214	23	324	4529.12	0.261	5.39469	2.69734	-1	0	9.106957489	0	17.9276252	16.54588235	12.3592045	26.13699711	37.9498993	9.531081	0	13.7016092	490857	9.2	0	0
0	0	0	0	0	0	0	4	146	0.174	0.174	0	0	1	0	0	21	204	1	165	4091.86	0.909	6.32883	3.16441	1	0	12.4866235	0	0	21.38994975	17.515166	7.536928333	0	11.076749	0	0	502298	47	0	0
0	0	0	1	0	0	0	0	0	0.745	0.745	0	1	1	0	0	11	166	14	145	5167.65	0.936	0	7.58e-06	0	7	0	0	30.2519733	10.21610063	0	0	36.97601454	0	0	11.29894737	467431	31	0	0
0	0	1	0	0	0	0	0	40	0.628	0.628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.86952212	0	10.17302326	5.9709422	0	0	0	0	0	470499	1.4375	0	0
0	0	1	0	0	0	0	0	40	0.628	0.628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.81929825	0	0	0	0	0	0	0	0	404861	1.85714	0	0
0	0	1	0	0	20	206	1	48	0.764	0.764	0	0	0	1	1	0	0	3	91	4507.24	0.642	0	2.64e-06	0	19	9.874803	0	0	25.77219512	15.463743	66.7664275	0	11.0319638	0	0	1408816	30	0.007	0
0	0	1	0	1	1	103	0	2	0.64	0.64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.5963945	0	0	19.69154639	12.7922145	48.28686887	22.96898876	34.224174	0	0	1225997	31.3333	0.721	0
0	0	0	0	0	0	0	1	30	0	0	0	0	0	0	0	0	0	0	8	5178.4	0.043	5.70115	2.85058	-1	13	0	0	27.66162362	0	0	32.14168216	49.37805048	0	22.43840979	0	619876	92	0.161	0
0	0	1	1	0	6	168	0	0	0.879	0.879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.666537	0	30.31915254	51.13067729	9.424116	5.667651143	26.709	10.51853	0	0	325966	17	0.013	0
0	0	1	0	0	8	174	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	5.37059	2.68529	-1	0	0	29.57132638	0	0	0	0	0	0	0	0	99535	0.166667	0.392	0
0	1	0	0	0	9	186	2	31	0.587	0.587	1	1	0	0	1	2	77	2	63	4833.16	0.873	5.06248	2.53124	-1	0	0	27.45270055	0	0	0	0	0	0	0	0	57110	0.243243	0.01	0
0	1	0	0	0	9	186	2	31	0.587	0.587	0	0	0	0	0	0	0	0	0	0	0	6.59688	3.29844	-1	0	0	26.12675086	0	19.59085714	0	0	0	0	15.86298851	0	27044	0.4	0	0
0	0	0	0	1	0	0	2	94	0.805	0.805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.4779465	13.55317073	0	15.24635514	0	67.19846817	0	11.927188	0	0	346972	8.5	0.019	0
1	0	0	0	0	1	1	4	72	0.769	0.769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.93977472	0	0	0	0	0	0	0	0	1599176	10.8	0.001	0
0	0	1	0	0	0	126	1	24	0.785	0.785	0	1	0	0	0	8	190	1	15	2649.59	0.714	5.54668	2.77334	1	0	0	0	12.02770227	21.91436123	0	0	20.77035567	0	0	0	158639	31	0	0
0	0	1	1	0	0	0	0	63	0.936	0.936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.02770227	21.91436123	0	0	20.77035567	0	0	0	160123	31	0.007	0
0	0	1	1	0	0	0	0	63	0.936	0.936	0	0	0	0	0	0	0	0	0	0	0	5.04721	2.5236	1	0	4.502781	0	0	23.45916667	10.7029975	4.302287	0	5.081488	0	0	244137	18.6	0.001	0
0	0	1	1	0	0	0	0	63	0.936	0.936	0	0	0	0	0	0	0	0	0	0	0	5.20482	2.60241	1	0	4.502781	0	0	23.45916667	10.7029975	4.302287	0	0	0	0	245051	23.25	0	0
1	1	1	1	0	9	190	6	222	0.062	0.062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.85603033	0	29.69644323	24.37176839	11.505487	5.3267008	33.47329341	3.567429	0	0	405819	22.25	0	0
0	0	1	0	0	0	126	1	24	0.785	0.785	0	0	0	0	0	23	174	1	18	13.222	0.7	0.66968	6.22425	1	0	4.8735975	0	10.6884058	22.37709402	5.2855845	0	0	3.814413	11.7664	0	1912436	1.35294	0	0
0	0	0	0	0	0	0	0	0	0.615	0.615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.73109244	0	0	0	0	0	0	10.13565217	2677821	35	0	0
0	1	0	0	0	7	139	1	168	0.911	0.911	0	0	0	0	0	0	0	0	0	0	0	0	2.94e-06	0	22	9.22178	0	10.56822695	12.23409091	14.054945	88.1443916	0	15.059824	0	0	3726153	46	0	0
0	0	0	0	1	0	0	0	106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11024594	26.3333	1	0
0	0	0	0	0	0	5	0	20	0.708	0.708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.797903	0	17.19664622	20.19896104	6.2744115	0	13.22979118	0	10.65826087	0	986056	2.4	0	0
0	0	0	0	0	0	5	0	20	0.708	0.708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	768763	4.33333	0	0
0	0	0	0	0	0	5	0	20	0.708	0.708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.670592	0	0	0	10.538324	23.28469917	0	4.706191	0	0	513417	1.70588	0	0
0	0	0	0	0	0	0	1	4	0.93	0.93	0	0	0	0	0	13	183	5	117	5318.29	0.675	6.5157	3.25785	-1	65	3.425183	0	0	22.80109804	7.80636825	3.775575	0	4.517367	0	0	2411866	18	1	0
0	0	1	0	0	0	49	1	6	0.848	0.848	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.442493	0	0	37.0115873	10.9496105	9.724028	0	7.026363	0	0	1942987	18.6	0.045	0
0	0	0	0	0	0	0	1	72	1.131	0.78	0	0	0	0	0	0	0	3	67	1212.35	0.825	5.27819	2.6391	1	0	13.3198235	0	16.32	19.37834862	12.6104935	50.48016314	31.47215947	20.452054	0	0	1134630	0.382353	0.111	0
1	0	0	0	0	1	1	16	186	0.27	0.27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.054627	0	0	39.33165101	12.412819	37.33666792	14.79609756	17.905011	0	0	353632	2	0.003	0
0	0	0	0	0	13	171	4	85	0.908	0.908	0	0	0	0	0	0	0	0	0	0	0	5.17328	2.58664	1	0	13.3866295	11.25333333	0	0	13.3976195	93.2149918	0	21.564048	0	0	1439004	5.85714	0	0
0	0	0	0	0	8	159	3	104	0.875	0.875	0	0	0	0	0	0	0	0	4	7.426	0.906	6.15181	3.07591	-1	0	0	16.94795918	0	0	0	3.4834205	0	0	0	0	26427	1.8125	0.209	0
0	0	0	0	0	0	0	0	3	0.815	0.815	0	1	1	1	0	9	165	1	43	2997.35	0.489	5.19246	2.59623	-1	13	0	12.14105263	0	0	0	0	0	0	14.9010989	0	1941545	10.5	0.121	0
0	0	0	0	0	0	0	0	3	0.815	0.815	0	1	0	0	0	19	205	8	192	1393.82	0.903	5.53018	2.76509	-1	0	0	12.29865546	0	0	0	0	0	0	0	0	1481831	43.5	0.001	0
0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	11	3508.62	0.632	5.32606	2.66303	1	0	18.4382655	0	12.40857143	0	7.159656429	106.3742628	24.46185676	30.234318	0	0	760043	11.4	1	0
0	0	0	0	1	4	122	2	169	0.868	0.868	0	0	0	0	0	0	0	0	0	0	0	0	8.53e-06	0	23	12.0285155	0	13.29857143	17.90707424	9.4418635	25.56522075	12.82674419	10.202853	0	0	633349	15.25	0.011	0
0	0	1	0	0	0	0	1	44	0.742	0.742	0	0	0	0	0	0	0	1	16	23.409	0.649	5.39577	2.69788	-1	0	0	0	0	0	0	0	0	0	0	0	678777	6.16667	0	0
0	0	1	0	0	0	0	2	34	0.557	0.557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.48106509	0	0	6.303584	7.501376	0	0	0	0	341202	1.77778	0.89	0
0	0	1	1	0	0	0	0	9	37.436	0.751	0	0	0	0	0	0	0	0	0	0	0	5.27246	2.63623	-1	0	0	11.32776471	0	0	0	0	0	0	0	0	179300	3.09091	0.001	0
0	0	0	0	0	0	0	3	226	0.933	0.933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.040456667	0	10.20086957	33.01222707	6.322222	0	0	0	0	0	1027363	0.344828	0	0
0	0	0	0	0	0	0	0	16	0.814	0.814	0	0	0	0	0	0	0	0	0	0	0	0	1.73e-06	0	25	13.2609195	0	15.05733075	0	13.8838695	71.480472	26.46323308	23.187666	0	0	328199	8.6	0	0
0	0	1	1	0	62	233	0	78	0.882	0.882	0	0	0	0	0	0	0	0	0	0	0	5.14448	2.57224	-1	0	18.1027395	0	17.3413309	0	10.975799	69.332384	56.04417391	25.516778	0	0	154605	37.5	0.126	0
0	0	0	0	0	0	13	0	0	0.755	0.755	0	0	0	0	0	0	0	0	0	0	0	5.1986	2.5993	1	8	10.82689438	0	0	27.56581619	11.898284	8.631021333	0	7.980375	0	0	342686	30.3333	0.081	0
0	0	0	0	0	0	0	0	20	0.018	0.018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21.98353635	0	0	0	0	0	0	0	0	619667	91	0.002	0
0	0	0	0	0	0	13	0	0	0.755	0.755	0	0	0	0	0	0	0	0	4	1143.29	0.079	6.04576	3.02288	1	0	0	0	16.76	12.66857143	0	0	0	0	0	0	741954	28.6667	0.003	0
0	1	1	0	0	0	0	2	112	0.83	0.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29.74780198	0	10.43482353	9.2963025	15.9970142	0	0	10.77244444	0	2753548	25.6667	0.002	0
0	1	1	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.03932773	0	0	0	0	0	0	4888942	1.88235	0	0
1	0	0	0	0	2	31	4	102	0.866	0.866	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.31820896	0	0	0	0	0	0	0	5624558	0.0447761	1	0
0	0	0	0	0	2	31	2	188	0.869	0.869	0	0	0	0	0	0	0	0	0	0	0	5.57512	2.78756	-1	0	0	0	0	0	0	0	0	0	0	0	1110416	0.0701754	1	0
0	0	0	0	0	0	0	1	42	0.823	0.823	0	0	1	0	0	0	0	0	13	8.188	0.745	0.29557	5.17007	-1	0	12.267402	0	13.33233333	16.68733333	12.44204	92.593226	59.59055556	24.615919	0	0	119349	1.86667	0	0
0	0	0	0	0	10	174	0	0	0.744	0.744	0	0	0	0	0	0	0	0	2	18.195	0.606	5.11351	2.55675	-1	0	0	0	12.34840336	14.34464752	7.50404569	0	15.94408269	0	0	0	1240922	37.5	0	0
1	0	1	0	0	9	182	2	10	0.843	0.843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.39015967	0	12.72307692	33.85248227	7.50404569	6.507792333	26.73619343	7.593033	0	0	1377772	27	0.003	0
1	0	1	0	0	9	182	2	10	0.843	0.843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.3577255	0	11.71768293	38.13221122	7.50404569	9.101001	26.73619343	8.364724	0	0	1383691	27.6667	0	0
1	0	1	0	0	9	182	2	10	0.843	0.843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.8622954	0	0	25.58483696	7.50404569	6.854699	22.24480155	5.138952	0	0	1394687	42.5	0	0
1	0	1	0	0	9	182	2	10	0.843	0.843	0	0	0	0	0	0	0	0	0	0	0	5.78516	2.89258	1	0	11.286133	0	21.81541547	30.25235443	20.8012905	65.8194301	40.62306329	17.746685	0	0	1470309	46	0.001	0
0	1	0	0	0	9	182	0	5	0.069	0.069	0	0	0	0	0	0	0	0	0	0	0	5.0846	2.5423	1	0	0	10.78792453	0	0	4.860627	0	0	0	0	0	2326627	28.6667	0	0
0	0	0	0	0	0	65	0	8	0.781	0.781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.82840945	0	0	0	0	0	0	0	0	2741825	29	0.802	0
0	0	1	1	0	0	0	0	144	0.433	0.433	0	1	0	0	0	0	0	0	52	2600.96	0.819	5.17198	2.58599	1	0	23.823878	0	0	24.54855172	11.1115765	6.899307	0	6.813358	0	0	1891478	16.25	0.012	0
0	0	0	0	0	0	0	3	139	0.929	0.929	0	1	0	1	0	0	0	0	14	2429.14	0.868	5.6517	2.82585	1	0	14.9752865	0	0	11.71671233	6.804535684	29.42164654	0	24.948895	0	0	286879	27.3333	0.034	0
0	0	0	0	0	0	0	0	20	0.916	0.916	0	0	0	0	0	0	0	0	0	0	0	5.23732	2.61866	-1	0	3.5963225	0	0	25.79090129	7.980128	0	0	0	0	0	184832	29.6667	0	0
0	0	1	1	0	6	82	0	18	0.742	0.742	0	0	0	0	0	0	0	0	2	5048.55	0.578	5.04769	2.52385	-1	24	23.862432	0	12.31882353	0	17.9802285	88.89166667	43.9151634	34.756675	0	11.59007519	722022	7.33333	0	0
0	0	0	1	0	0	0	0	150	0.58	0.58	0	0	0	0	0	0	0	0	17	2.53	0.704	5.4318	2.7159	-1	0	5.2716642	0	12.34617801	29.69750636	8.435417923	10.47695667	0	6.447301	0	0	1588149	30	0.001	0
0	0	1	0	0	0	0	0	1	0.82	0.82	0	0	0	0	0	0	0	0	8	4724.68	0.836	0	3.44e-06	0	14	0	0	0	16.84515254	0	0	0	0	0	0	1632592	23	0.005	0
0	0	1	1	0	26	215	0	1	0.845	0.845	0	0	0	0	0	0	0	0	0	0	0	5.79048	2.89524	1	0	0	10.73814815	0	13.7867148	0	0	0	0	0	0	1634032	14.8333	0.046	0
1	1	1	1	0	27	225	39	369	4038.58	0.587	0	1	1	1	0	13	171	8	241	5194.02	0.916	0	7.34e-06	0	17	13.3035305	0	27.73372014	63.83856783	7.360300081	17.99470462	101.1660046	8.918296	0	10.72615385	163969	40.5	0.011	0
1	1	1	1	0	27	225	39	369	4038.58	0.587	0	0	0	0	0	0	0	0	37	68.074	0.784	0	4e-06	0	0	13.3035305	0	27.73372014	63.83856783	7.360300081	17.99470462	101.1660046	8.918296	0	0	164173	40.5	0	0
1	1	1	1	0	27	225	39	369	4038.58	0.587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.3035305	0	21.9371833	48.27669342	7.360300081	17.99470462	11.53990521	8.918296	29.54185853	0	1928	27.6667	0	0
0	0	0	0	0	0	0	4	126	0.425	0.425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.60482625	0	23.36480434	21.06408669	6.640362857	4.662744909	40.73299294	6.234015333	0	13.27921569	291729	22.3333	0	0
0	0	0	0	0	0	0	4	126	0.425	0.425	0	0	0	0	0	0	0	0	0	0	0	5.4045	2.70225	1	26	9.2499555	0	0	26.5274359	8.050901167	5.587343667	0	4.333266	0	0	113880	29.3333	0.809	0
0	0	0	0	0	0	26	0	9	0.47	0.47	0	0	0	0	0	0	0	0	11	3508.62	0.632	0	7.83e-06	0	18	0	0	0	18.695	0	0	0	5.36449	0	0	67281	45.5	0	0
0	0	0	0	0	0	0	4	126	0.425	0.425	0	0	0	0	0	0	0	0	12	2379.22	0.299	0	2.95e-06	0	8	0	0	0	10	0	3.740544333	0	0	18.70990291	0	34010	45	0.004	0
0	0	0	0	0	0	0	5	81	0.913	0.913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.756932	0	0	34.46875606	6.8671645	5.497124	0	4.304722	0	0	2506017	20.3333	0	0
0	0	0	0	0	1	118	1	75	0.256	0.256	0	0	0	0	0	0	0	1	29	3276.82	0.772	5.24413	2.62207	-1	0	4.812789	29.52940299	0	15.31772727	10.4992505	25.39137	0	0	0	0	4850504	0.0675676	0	0
0	1	1	1	0	0	35	16	231	0.771	0.771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.616902333	0	27.3235122	23.47191074	10.0854555	5.1210035	14.52315789	5.269692	0	0	2024094	28	0	0
0	0	0	0	0	13	178	0	0	0.235	0.235	0	0	0	0	0	0	0	0	0	0	0	6.07831	3.03916	-1	0	0	20.08853933	0	11.34033898	6.952580167	8.756364222	0	0	0	0	358334	1.84615	0.002	0
0	0	0	0	0	13	178	0	0	0.235	0.235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.08853933	0	0	6.952580167	8.756364222	0	0	0	0	359439	2	0.023	0
0	1	0	0	0	3	147	2	111	0.757	0.757	1	0	1	0	0	5	104	5	49	4837.87	0.401	5.48017	2.74009	-1	0	0	0	20.62896552	14.62601942	5.959885667	0	0	0	0	14.75225806	888517	42	0	0
0	0	0	0	0	0	0	1	23	0.885	0.885	0	0	0	0	0	0	0	0	0	0	0	5.09963	2.54982	-1	16	0	0	20.04734694	0	17.659806	66.49148583	0	0	18.95407407	0	2151189	18.75	0.027	0
0	0	0	0	0	0	0	0	12	1.846	0.631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.7356435	0	19.42083601	53.33791045	0	5.1125484	13.24914286	0	17.96122449	0	2230512	12	0.012	0
0	0	0	0	0	18	203	0	6	0.911	0.911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.287258	0	0	0	16.9446855	91.525368	0	24.961055	0	0	2365429	8.66667	0	0
0	0	1	0	0	0	0	0	18	0.826	0.826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.94645702	0	0	0	0	0	0	0	109733	3.90909	0.012	0
0	0	0	0	0	0	0	0	4	0.878	0.878	0	0	0	0	0	0	0	0	17	854.079	0.185	5.7122	2.8561	-1	0	10.7725465	0	39.41026681	27.89226277	8.5406395	5.454127167	22.9503211	9.237462	0	0	607082	0.16	0	0
1	0	1	1	0	1	1	1	4	2622.27	0.738	0	1	0	1	0	6	181	0	0	5246.9	0.709	5.52433	2.76216	-1	0	34.2581925	0	0	0	8.675221136	60.43311105	0	37.689884	0	0	2599521	1.4375	0	0
1	0	0	0	0	1	1	5	72	0.009	0.009	0	0	0	0	0	0	0	0	9	234.789	0.218	5.11407	2.55703	-1	0	0	0	0	0	0	0	0	0	0	0	1626215	1.21053	0.014	0
